CAR_MODAL,BRAND,CAR_NAME,CAR_VARIANT,OWNER_TYPE,KM_DRIVEN,FUEL_TYPE,MONTHLY_EMI,CAR_PRICE,LOCATION
2020,Maruti,Baleno,Baleno DELTA PETROL 1.2 ,MANUAL,27841,PETROL,"11,613",594000,Delhi NCR
2019,Maruti,Vitara,Vitara Brezza ZDI AMT ,AUTOMATIC,28098,DIESEL,"16,528",743000,Delhi NCR
2018,Maruti,Alto,Alto 800 LXI ,MANUAL,67026,PETROL,"5,181",265000,Delhi NCR
2022,Maruti,Celerio,Celerio VXI ,MANUAL,12708,PETROL,"9,658",494000,Delhi NCR
2015,Hyundai,Grand,Grand i10 MAGNA 1.2 KAPPA VTVT ,MANUAL,50181,CNG,"8,848",336000,Delhi NCR
2012,Honda,Brio,Brio S MT ,MANUAL,62578,PETROL,"7,108",214000,Delhi NCR
2023,Honda,Amaze,Amaze 1.2L I-VTEC VX CVT ,AUTOMATIC,8376,PETROL,"16,750",880000,Delhi NCR
2015,Hyundai,i20,i20 Active 1.2 SX ,MANUAL,51090,PETROL,"9,325",476999,Delhi NCR
2015,Hyundai,Grand,Grand i10 MAGNA 1.2 KAPPA VTVT ,MANUAL,62536,PETROL,"6,471",331000,Delhi NCR
2019,Mahindra,XUV500,XUV500 W7 AT ,AUTOMATIC,15070,DIESEL,"24,271",1116000,Delhi NCR
2022,KIA,CARENS,CARENS LUXURY PLUS 1.4 PETROL 6 STR ,MANUAL,13171,PETROL,"28,665",1506000,Delhi NCR
2017,Hyundai,New,New Elantra 2.0 SX(O) AT PETROL ,AUTOMATIC,113960,PETROL,"19,416",893000,Delhi NCR
2015,Maruti,Swift,Swift LXI (O) ,MANUAL,71287,PETROL,"6,784",347000,Delhi NCR
2018,Hyundai,Grand,Grand i10 MAGNA AT 1.2 KAPPA VTVT ,AUTOMATIC,44018,PETROL,"9,892",505999,Delhi NCR
2017,Hyundai,Grand,Grand i10 MAGNA 1.2 KAPPA VTVT ,MANUAL,96739,PETROL,"7,644",391000,Delhi NCR
2012,Maruti,Swift,Swift VXI ,MANUAL,34096,PETROL,"9,034",272000,Delhi NCR
2015,Hyundai,Grand,Grand i10 ASTA 1.2 KAPPA VTVT ,MANUAL,40819,PETROL,"6,608",338000,Delhi NCR
2022,Maruti,New,New Wagon-R LXI CNG 1.0 ,MANUAL,6799,CNG,"11,808",604000,Delhi NCR
2019,Ford,Ecosport,Ecosport TITANIUM 1.5L DIESEL ,MANUAL,71456,DIESEL,"15,467",695000,Delhi NCR
2015,Maruti,Ciaz,Ciaz VXI+ ,MANUAL,41361,PETROL,"9,501",486000,Delhi NCR
2015,Honda,Jazz,Jazz 1.2L I-VTEC SV ,MANUAL,57702,PETROL,"7,722",395000,Delhi NCR
2012,Maruti,Swift,Swift LXI ,MANUAL,41942,PETROL,"8,669",261000,Delhi NCR
2018,Hyundai,Creta,Creta SX 1.6 PETROL ,MANUAL,53315,PETROL,"17,607",925000,Delhi NCR
2015,Honda,Jazz,Jazz 1.2L I-VTEC V AT ,AUTOMATIC,40511,PETROL,"8,817",451000,Delhi NCR
2017,Maruti,Baleno,Baleno DELTA PETROL 1.2 ,MANUAL,65897,PETROL,"8,915",455999,Delhi NCR
2022,Maruti,Alto,Alto VXI ,MANUAL,34574,PETROL,"7,351",376000,Delhi NCR
2019,Hyundai,NEW,NEW SANTRO SPORTZ MT ,MANUAL,41083,PETROL,"7,752",396000,Delhi NCR
2019,Honda,Amaze,Amaze 1.2L I-VTEC S ,MANUAL,23160,PETROL,"11,887",608000,Delhi NCR
2017,Honda,Amaze,Amaze 1.2L I-VTEC S ,MANUAL,65833,PETROL,"8,465",433000,Delhi NCR
2020,Maruti,Alto,Alto VXI ,MANUAL,27508,PETROL,"6,862",351000,Delhi NCR
2019,Renault,Duster,Duster 110 PS RXS MT DIESEL ,MANUAL,40838,DIESEL,"16,861",758000,Delhi NCR
2022,Tata,NEXON,NEXON XZ PLUS PETROL ,MANUAL,30719,PETROL,"16,484",866000,Delhi NCR
2017,Maruti,Wagon,Wagon R 1.0 LXI CNG ,MANUAL,110029,CNG,"7,385",332000,Delhi NCR
2017,Hyundai,Grand,Grand i10 MAGNA 1.2 KAPPA VTVT ,MANUAL,26617,PETROL,"8,328",426000,Delhi NCR
2022,KIA,CARENS,CARENS LUXURY PLUS 1.4 PETROL 6 STR ,MANUAL,24315,PETROL,"29,960",1574000,Delhi NCR
2014,Hyundai,Elite,Elite i20 MAGNA 1.2 ,MANUAL,52966,PETROL,"8,742",393000,Delhi NCR
2018,Ford,Ecosport,Ecosport TITANIUM + 1.5L PETROL AT ,AUTOMATIC,80913,PETROL,"14,799",757000,Delhi NCR
2016,Honda,City,City 1.5L I-VTEC SV ,MANUAL,97885,PETROL,"10,772",551000,Delhi NCR
2015,Maruti,Swift,Swift LXI (O) ,MANUAL,65365,PETROL,"7,234",370000,Delhi NCR
2017,Hyundai,Creta,Creta SX PLUS AT 1.6 PETROL ,AUTOMATIC,97470,PETROL,"14,956",765000,Delhi NCR
2017,Maruti,Baleno,Baleno ALPHA PETROL 1.2 ,MANUAL,91549,PETROL,"9,814",501999,Delhi NCR
2019,Renault,Duster,Duster 85 PS RXS MT DIESEL ,MANUAL,50829,DIESEL,"15,104",679000,Delhi NCR
2016,Maruti,Baleno,Baleno ALPHA PETROL 1.2 ,MANUAL,32779,PETROL,"10,772",551000,Delhi NCR
2015,Hyundai,Grand,Grand i10 ASTA AT 1.2 KAPPA VTVT ,AUTOMATIC,88935,PETROL,"7,996",409000,Delhi NCR
2014,Honda,City,City 1.5L I-VTEC V MT ,MANUAL,81451,PETROL,"10,588",476000,Delhi NCR
2017,Honda,Jazz,Jazz 1.2L I-VTEC S ,MANUAL,59577,PETROL,"8,543",437000,Delhi NCR
2021,Maruti,Alto,Alto LXI ,MANUAL,16001,PETROL,"7,214",369000,Delhi NCR
2017,Maruti,Baleno,Baleno ZETA CVT PETROL 1.2 ,AUTOMATIC,69002,PETROL,"10,440",534000,Delhi NCR
2021,Maruti,S,S PRESSO VXI+ ,MANUAL,12058,PETROL,"9,110",466000,Delhi NCR
2017,Maruti,Ciaz,Ciaz ZETA 1.4 MT PETROL ,MANUAL,33161,PETROL,"12,688",649000,Delhi NCR
2021,Maruti,Baleno,Baleno DELTA PETROL 1.2 ,MANUAL,20120,PETROL,"13,001",665000,Delhi NCR
2021,Honda,City,City 1.5L I-VTE V CVT ,AUTOMATIC,19655,PETROL,"21,318",1120000,Delhi NCR
2019,KIA,SELTOS,SELTOS HTX 1.5 PETROL ,MANUAL,32031,PETROL,"21,451",1127000,Delhi NCR
2022,Tata,ALTROZ,ALTROZ XZA PLUS ,AUTOMATIC,24908,PETROL,"16,503",867000,Delhi NCR
2022,Tata,TIGOR,TIGOR XZ PLUS CNG ,MANUAL,38888,CNG,"15,542",795000,Delhi NCR
2020,Maruti,XL6,XL6 ALPHA AT ,AUTOMATIC,49954,PETROL,"18,977",997000,Delhi NCR
2017,Hyundai,Elite,Elite i20 MAGNA 1.2 ,MANUAL,62492,PETROL,"10,166",520000,Delhi NCR
2014,Hyundai,i10,i10 MAGNA 1.1 ,MANUAL,84017,PETROL,"5,539",249000,Delhi NCR
2020,Renault,Kwid,Kwid CLIMBER 1.0 (O) ,MANUAL,35911,PETROL,"8,387",429000,Delhi NCR
2015,Maruti,Swift,Swift LXI (O) ,MANUAL,41724,PETROL,"7,488",383000,Delhi NCR
2018,Renault,Duster,Duster RXL PETROL ,MANUAL,98688,PETROL,"10,889",557000,Delhi NCR
2017,Hyundai,Elite,Elite i20 ASTA 1.2 (O) ,MANUAL,39464,PETROL,"11,613",594000,Delhi NCR
2020,Hyundai,GRAND,GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT ,MANUAL,43846,PETROL,"10,107",517000,Delhi NCR
2022,Maruti,IGNIS,IGNIS ZETA 1.2 ,MANUAL,14907,PETROL,"11,535",590000,Delhi NCR
2021,Toyota,URBAN,URBAN CRUISER PREMIUM GRADE MT ,MANUAL,42381,PETROL,"17,254",906000,Delhi NCR
2017,Maruti,Dzire,Dzire VXI AMT ,AUTOMATIC,29675,PETROL,"11,632",595000,Delhi NCR
2021,Maruti,Baleno,Baleno DELTA PETROL 1.2 ,MANUAL,28415,PETROL,"13,001",665000,Delhi NCR
2018,Maruti,Swift,Swift LXI ,MANUAL,46764,PETROL,"9,130",467000,Delhi NCR
2021,Maruti,IGNIS,IGNIS ALPHA 1.2 ,MANUAL,30314,PETROL,"12,160",622000,Delhi NCR
2017,Hyundai,Grand,Grand i10 SPORTZ (O) 1.2 KAPPA VTVT ,MANUAL,51401,PETROL,"7,859",401999,Delhi NCR
2016,Hyundai,Elite,Elite i20 MAGNA 1.2 ,MANUAL,74240,PETROL,"8,798",450000,Delhi NCR
2016,Maruti,Baleno,Baleno DELTA PETROL 1.2 ,MANUAL,84123,PETROL,"8,856",453000,Delhi NCR
2020,Hyundai,Creta,Creta S 1.5 PETROL ,MANUAL,14693,PETROL,"21,623",1136000,Delhi NCR
2019,Toyota,Innova,Innova Crysta 2.4 VX 8 STR ,MANUAL,84135,DIESEL,"33,505",1541000,Delhi NCR
2021,Hyundai,VENUE,VENUE S 1.2 ,MANUAL,19866,PETROL,"14,878",761000,Delhi NCR
2021,Tata,Safari,Safari XT PLUS ,MANUAL,42072,DIESEL,"28,532",1499000,Delhi NCR
2021,Maruti,XL6,XL6 ZETA AT ,AUTOMATIC,27739,PETROL,"19,735",1036999,Delhi NCR
2018,Hyundai,Xcent,Xcent S 1.2 ,MANUAL,90833,CNG,"9,208",471000,Delhi NCR
2015,Hyundai,Elite,Elite i20 ASTA 1.2 ,MANUAL,93800,PETROL,"8,661",443000,Delhi NCR
2013,Honda,Brio,Brio VX MT ,MANUAL,78963,PETROL,"7,531",286000,Delhi NCR
2023,Tata,Tiago,Tiago XT (O) PETROL ,MANUAL,12657,PETROL,"11,222",574000,Delhi NCR
2020,KIA,SONET,SONET GTX PLUS 1.0 IMT ,MANUAL,37438,PETROL,"17,892",940000,Delhi NCR
2016,Honda,Amaze,Amaze 1.2L I-VTEC S ,MANUAL,52932,PETROL,"7,879",403000,Delhi NCR
2018,Renault,Kwid,Kwid RXT 1.0 (O) ,MANUAL,71796,PETROL,"5,709",292000,Delhi NCR
2019,Honda,City,City 1.5L I-VTE V CVT ,AUTOMATIC,48227,PETROL,"16,236",852999,Delhi NCR
2022,Renault,TRIBER,TRIBER RXT ,MANUAL,7021,PETROL,"12,786",654000,Delhi NCR
2017,Tata,Tiago,Tiago XZA PETROL ,AUTOMATIC,43322,PETROL,"7,859",401999,Delhi NCR
2021,Tata,Tiago,Tiago XZ PETROL ,MANUAL,47603,PETROL,"10,772",551000,Delhi NCR
2011,Hyundai,i20,i20 MAGNA 1.2 ,MANUAL,34095,PETROL,"10,733",227999,Delhi NCR
2018,Maruti,Celerio,Celerio X ZXI (O) AMT ,AUTOMATIC,54533,PETROL,"8,719",446000,Delhi NCR
2014,Honda,City,City 1.5L I-VTEC VX CVT ,AUTOMATIC,62811,PETROL,"12,145",546000,Delhi NCR
2022,Nissan,MAGNITE,MAGNITE XL ,MANUAL,13045,PETROL,"12,512",640000,Delhi NCR
2015,Maruti,Alto,Alto K10 VXI ,MANUAL,44871,PETROL,"5,103",261000,Delhi NCR
2016,Maruti,Celerio,Celerio VXI AMT ,AUTOMATIC,68891,PETROL,"6,940",355000,Delhi NCR
2019,Mahindra,Scorpio,Scorpio S9 ,MANUAL,37999,DIESEL,"26,634",1225000,Delhi NCR
2017,Maruti,Celerio,Celerio VXI CNG ,MANUAL,103154,CNG,"8,186",368000,Delhi NCR
2019,Hyundai,Xcent,Xcent S 1.2 ,MANUAL,41326,PETROL,"10,429",533000,Delhi NCR
2017,Renault,Duster,Duster RXS CVT ,AUTOMATIC,46813,PETROL,"12,082",618000,Delhi NCR
2018,Ford,Ecosport,Ecosport TITANIUM 1.5L PETROL ,MANUAL,45012,PETROL,"13,275",679000,Delhi NCR
2015,Honda,Brio,Brio VX MT ,MANUAL,96319,PETROL,"6,530",334000,Delhi NCR
2020,Tata,TIGOR,TIGOR XZ PLUS PETROL ,MANUAL,17280,PETROL,"13,724",702000,Delhi NCR
2023,Tata,Tiago,Tiago XE PETROL ,MANUAL,7441,PETROL,"10,186",521000,Delhi NCR
2020,Tata,Tiago,Tiago XZA PLUS PETROL ,AUTOMATIC,34644,PETROL,"11,593",593000,Delhi NCR
2021,Mahindra,Thar,Thar LX PETROL HT 4WD AT ,AUTOMATIC,30914,PETROL,"27,485",1444000,Delhi NCR
2014,Hyundai,Grand,Grand i10 SPORTZ 1.2 KAPPA VTVT ,MANUAL,92619,PETROL,"7,296",328000,Delhi NCR
2023,Tata,PUNCH,PUNCH CREATIVE AMT 1.2 RTN DUAL TONE ,AUTOMATIC,893,PETROL,"16,978",892000,Delhi NCR
2013,Volkswagen,Vento,Vento HIGHLINE 1.6 MPI ,MANUAL,83968,PETROL,"8,532",324000,Delhi NCR
2016,Honda,Amaze,Amaze 1.2L I-VTEC VX ,MANUAL,54809,PETROL,"7,976",408000,Delhi NCR
2016,Honda,City,City 1.5L I-VTEC V MT ,MANUAL,72308,PETROL,"10,538",539000,Delhi NCR
2017,Hyundai,Creta,Creta E PLUS 1.6 PETROL ,MANUAL,83038,PETROL,"13,939",713000,Delhi NCR
2019,Ford,Ecosport,Ecosport TITANIUM 1.5L PETROL ,MANUAL,98296,PETROL,"11,984",613000,Delhi NCR
2018,Maruti,Wagon,Wagon R 1.0 LXI CNG ,MANUAL,72457,CNG,"7,918",405000,Delhi NCR
2023,Maruti,New,New Wagon-R LXI CNG 1.0 ,MANUAL,14131,CNG,"12,571",643000,Delhi NCR
2019,Volkswagen,Vento,Vento HIGHLINE PLUS 1.2 AT ,AUTOMATIC,30877,PETROL,"20,937",1100000,Delhi NCR
2017,Maruti,Alto,Alto K10 VXI (O) AMT ,AUTOMATIC,49080,PETROL,"6,667",341000,Delhi NCR
2018,Ford,FREESTYLE,FREESTYLE TITANIUM 1.2 PETROL ,MANUAL,87411,PETROL,"9,306",476000,Delhi NCR
2023,Maruti,S,S PRESSO VXI PLUS (O) AMT ,AUTOMATIC,6333,PETROL,"10,968",561000,Delhi NCR
2020,Maruti,Alto,Alto VXI ,MANUAL,20288,PETROL,"7,273",372000,Delhi NCR
2022,Maruti,Ciaz,Ciaz ZETA 1.5 SHVS MT PETROL ,MANUAL,15892,PETROL,"17,854",938000,Delhi NCR
2018,Tata,Tiago,Tiago XT PETROL ,MANUAL,94153,PETROL,"8,055",412000,Delhi NCR
2019,Hyundai,Elite,Elite i20 SPORTZ 1.2 ,MANUAL,34181,PETROL,"10,244",524000,Delhi NCR
2019,Mahindra,XUV300,XUV300 W4 1.2 PETROL ,MANUAL,59332,PETROL,"12,512",640000,Delhi NCR
2015,Maruti,Swift,Swift VXI ,MANUAL,42213,PETROL,"7,429",380000,Delhi NCR
2020,Tata,ALTROZ,ALTROZ XE PETROL ,MANUAL,47970,PETROL,"10,303",527000,Delhi NCR
2019,Maruti,Swift,Swift ZXI ,MANUAL,43834,PETROL,"11,632",595000,Delhi NCR
2018,Datsun,Go,Go T(O) ,MANUAL,31754,PETROL,"8,543",437000,Delhi NCR
2017,Maruti,Celerio,Celerio VXI AMT ,AUTOMATIC,29841,PETROL,"8,465",433000,Delhi NCR
2020,KIA,SELTOS,SELTOS GTX 1.4 PETROL ,MANUAL,71222,PETROL,"22,498",1182000,Delhi NCR
2020,Maruti,S,S PRESSO LXI ,MANUAL,30651,PETROL,"7,390",378000,Delhi NCR
2020,KIA,SELTOS,SELTOS HTX 1.5 PETROL ,MANUAL,50450,PETROL,"20,267",1065000,Delhi NCR
2022,Mahindra,Bolero,Bolero B6 ,MANUAL,22038,DIESEL,"19,719",1036000,Delhi NCR
2013,Maruti,Alto,Alto 800 LXI ANNIVERSARY EDITION ,MANUAL,43820,PETROL,"5,828",221000,Delhi NCR
2019,Maruti,IGNIS,IGNIS SIGMA 1.2 ,MANUAL,20189,PETROL,"9,091",465000,Delhi NCR
2022,Maruti,Baleno,Baleno SIGMA PETROL 1.2 ,MANUAL,27464,PETROL,"12,297",629000,Delhi NCR
2018,Maruti,IGNIS,IGNIS DELTA 1.2 AMT ,AUTOMATIC,26662,PETROL,"9,716",497000,Delhi NCR
2019,Hyundai,Creta,Creta SX AT 1.6 PETROL ,AUTOMATIC,69534,PETROL,"20,918",1099000,Delhi NCR
2021,KIA,SONET,SONET HTX 1.0 IMT ,MANUAL,22016,PETROL,"17,359",911999,Delhi NCR
2020,Maruti,Vitara,Vitara Brezza ZXI PLUS DUAL TONE ,MANUAL,54467,PETROL,"15,836",832000,Delhi NCR
2022,Nissan,MAGNITE,MAGNITE XV PREMIUM TURBO ,MANUAL,26583,PETROL,"17,854",938000,Delhi NCR
2022,Maruti,Ciaz,Ciaz ZETA AT 1.5 SHVS PETROL ,AUTOMATIC,21566,PETROL,"19,548",1027000,Delhi NCR
2014,Maruti,Ciaz,Ciaz VXI+ ,MANUAL,74819,PETROL,"8,475",381000,Delhi NCR
2022,KIA,SONET,SONET HTK PLUS 1.0 IMT ,MANUAL,15612,PETROL,"18,787",986999,Delhi NCR
2017,Maruti,Celerio,Celerio ZXI AMT (O) ,AUTOMATIC,43600,PETROL,"9,267",474000,Delhi NCR
2021,Maruti,Baleno,Baleno ZETA PETROL 1.2 ,MANUAL,39686,PETROL,"13,353",683000,Delhi NCR
2020,MG,HECTOR,HECTOR SUPER 1.5 PETROL ,MANUAL,67143,PETROL,"20,366",1070000,Delhi NCR
2011,Maruti,Ritz,Ritz LXI ,MANUAL,41282,PETROL,"8,332",177000,Delhi NCR
2016,Maruti,Ciaz,Ciaz ZXI ,MANUAL,57286,PETROL,"10,225",523000,Delhi NCR
2019,Hyundai,Creta,Creta E PLUS 1.6 PETROL ,MANUAL,17333,PETROL,"17,530",921000,Delhi NCR
2015,Honda,City,City 1.5L I-VTEC SV CVT ,AUTOMATIC,98688,PETROL,"10,342",529000,Delhi NCR
2012,Maruti,Wagon,Wagon R 1.0 LXI ,MANUAL,32625,PETROL,"7,241",218000,Delhi NCR
2017,Skoda,Rapid,Rapid AMBITION 1.6 MPI AT ,AUTOMATIC,100001,PETROL,"12,190",548000,Delhi NCR
2019,Ford,Ecosport,Ecosport TITANIUM 1.0L ECOBOOST SPORTS(SUNROOF) ,MANUAL,70551,PETROL,"15,093",772000,Delhi NCR
2017,Maruti,IGNIS,IGNIS ZETA 1.2 ,MANUAL,84544,PETROL,"8,387",429000,Delhi NCR
2013,Volkswagen,Vento,Vento HIGHLINE 1.6 MPI ,MANUAL,100021,PETROL,"9,849",374000,Delhi NCR
2021,KIA,SONET,SONET HTX 1.0 IMT ,MANUAL,24996,PETROL,"16,921",889000,Delhi NCR
2019,Tata,TIGOR,TIGOR XZ PLUS PETROL ,MANUAL,17225,PETROL,"11,065",566000,Delhi NCR
2022,Nissan,MAGNITE,MAGNITE XV PREMIUM ,MANUAL,28711,PETROL,"14,975",766000,Delhi NCR
2013,Honda,Brio,Brio S MT ,MANUAL,77423,PETROL,"6,610",250999,Delhi NCR
2015,Toyota,Etios,Etios CROSS 1.2 G ,MANUAL,45032,PETROL,"9,169",469000,Delhi NCR
2012,Hyundai,i10,i10 SPORTZ 1.2 AT ,AUTOMATIC,84706,PETROL,"8,337",250999,Delhi NCR
2022,Maruti,IGNIS,IGNIS ZETA 1.2 AMT ,AUTOMATIC,36051,PETROL,"13,490",690000,Delhi NCR
2016,Maruti,Alto,Alto K10 VXI AMT ,AUTOMATIC,77786,PETROL,"5,220",267000,Delhi NCR
2019,KIA,SELTOS,SELTOS GTX PLUS AT 1.5 DIESEL ,AUTOMATIC,51955,DIESEL,"29,200",1343000,Delhi NCR
2019,KIA,SELTOS,SELTOS HTX 1.5 PETROL ,MANUAL,68033,PETROL,"19,148",1006000,Delhi NCR
2021,MG,HECTOR,HECTOR SHARP 1.5 DCT PETROL ,AUTOMATIC,39015,PETROL,"30,455",1600000,Delhi NCR
2020,Honda,WR-V,WR-V 1.5L I-DTEC VX MT ,MANUAL,45972,DIESEL,"18,063",949000,Delhi NCR
2018,Tata,TIGOR,TIGOR XZ PETROL ,MANUAL,60364,PETROL,"8,543",437000,Delhi NCR
2020,Hyundai,Creta,Creta SX (O) 1.4 TURBO DCT ,AUTOMATIC,57460,PETROL,"27,390",1439000,Delhi NCR
2022,Tata,NEXON,NEXON XZA PLUS DIESEL ,AUTOMATIC,34248,DIESEL,"21,604",1135000,Delhi NCR
2019,Volkswagen,Vento,Vento HIGHLINE PLUS 1.2 AT 16 ALLOY ,AUTOMATIC,58082,PETROL,"19,186",1008000,Delhi NCR
2018,Hyundai,Grand,Grand i10 SPORTZ 1.2 KAPPA VTVT ,MANUAL,10212,PETROL,"9,697",496000,Delhi NCR
2016,Maruti,Baleno,Baleno DELTA PETROL 1.2 ,MANUAL,33099,PETROL,"9,521",487000,Delhi NCR
2022,Tata,PUNCH,PUNCH CREATIVE 1.2 RTN DUAL TONE ,MANUAL,20770,PETROL,"16,065",844000,Delhi NCR
2020,Maruti,Baleno,Baleno DELTA PETROL 1.2 ,MANUAL,27940,PETROL,"11,906",609000,Delhi NCR
2017,Maruti,Celerio,Celerio VXI ,MANUAL,56638,PETROL,"7,214",369000,Delhi NCR
2018,Maruti,Alto,Alto K10 VXI ,MANUAL,33269,PETROL,"6,334",324000,Delhi NCR
2022,Hyundai,GRAND,GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT ,MANUAL,15600,PETROL,"13,157",673000,Delhi NCR
2021,Mahindra,Thar,Thar LX PETROL HT 4WD AT ,AUTOMATIC,31332,PETROL,"27,028",1420000,Delhi NCR
2016,Honda,City,City 1.5L I-VTEC V MT ,MANUAL,87088,PETROL,"11,124",569000,Delhi NCR
2014,Maruti,Wagon,Wagon R 1.0 VXI ,MANUAL,47355,PETROL,"6,286",283000,Delhi NCR
2023,Maruti,IGNIS,IGNIS SIGMA 1.2 ,MANUAL,10469,PETROL,"10,225",523000,Delhi NCR
2019,Mahindra,TUV300,TUV300 T10 ,MANUAL,38862,DIESEL,"17,624",792000,Delhi NCR
2022,Mahindra,SCORPIO-N,SCORPIO-N Z8 L PETROL MT 7 STR ,MANUAL,2094,PETROL,"37,840",1988000,Delhi NCR
2020,Tata,ALTROZ,ALTROZ XZ PETROL ,MANUAL,30195,PETROL,"12,004",614000,Delhi NCR
2015,Hyundai,Grand,Grand i10 MAGNA 1.2 KAPPA VTVT ,MANUAL,62902,PETROL,"6,178",316000,Delhi NCR
2022,Maruti,New,New Wagon-R VXI CNG 1.0 ,MANUAL,38261,CNG,"12,375",633000,Delhi NCR
2017,Honda,Jazz,Jazz 1.2L I-VTEC V ,MANUAL,75621,PETROL,"9,912",507000,Delhi NCR
2016,Hyundai,i10,i10 MAGNA 1.1 ,MANUAL,41176,PETROL,"6,491",332000,Delhi NCR
2022,KIA,SONET,SONET HTX 1.0 IMT ,MANUAL,34198,PETROL,"19,167",1007000,Delhi NCR
2017,Maruti,Baleno,Baleno DELTA PETROL 1.2 ,MANUAL,84098,PETROL,"8,680",444000,Delhi NCR
2018,Maruti,Ciaz,Ciaz DELTA 1.5 SHVS MT PETROL ,MANUAL,15115,PETROL,"14,017",717000,Delhi NCR
2014,Volkswagen,Polo,Polo HIGHLINE1.2L ,MANUAL,93360,PETROL,"7,719",347000,Delhi NCR
2017,Maruti,Celerio,Celerio VXI CNG ,MANUAL,116413,CNG,"8,431",379000,Delhi NCR
2014,Honda,City,City 1.5L I-VTEC SV CVT ,AUTOMATIC,47095,PETROL,"11,300",508000,Delhi NCR
2019,Maruti,Baleno,Baleno DELTA PETROL 1.2 ,MANUAL,65533,PETROL,"10,342",529000,Delhi NCR
2013,Volkswagen,Polo,Polo HIGHLINE1.2L ,MANUAL,65451,PETROL,"8,532",324000,Delhi NCR
2016,Maruti,Baleno,Baleno DELTA PETROL 1.2 ,MANUAL,94626,PETROL,"8,612",441000,Delhi NCR
2023,Hyundai,NEW,NEW I20 ASTA (O) 1.2 MT ,MANUAL,20051,PETROL,"17,454",917000,Delhi NCR
2014,Hyundai,Grand,Grand i10 ASTA AT 1.2 KAPPA VTVT ,AUTOMATIC,36341,PETROL,"9,187",413000,Delhi NCR
2014,Hyundai,Xcent,Xcent S (O) 1.2 ,MANUAL,89712,PETROL,"6,985",314000,Delhi NCR
2015,Maruti,Swift,Swift Dzire VXI ,MANUAL,32721,PETROL,"8,485",434000,Delhi NCR
2019,Maruti,Baleno,Baleno ZETA PETROL 1.2 ,MANUAL,58961,CNG,"11,351",581000,Delhi NCR
2021,Tata,NEXON,NEXON XE PETROL ,MANUAL,32892,CNG,"13,783",705000,Delhi NCR
2018,Hyundai,Verna,Verna 1.6 VTVT SX (O) AT ,AUTOMATIC,13069,PETROL,"16,978",892000,Delhi NCR
2021,Hyundai,NEW,NEW SANTRO MAGNA ,MANUAL,13421,PETROL,"9,619",492000,Delhi NCR
2022,Tata,NEXON,NEXON XM SUNROOF PETROL ,MANUAL,21794,PETROL,"15,684",824000,Delhi NCR
2019,Ford,Ecosport,Ecosport TITANIUM 1.5L PETROL ,MANUAL,61746,CNG,"12,199",624000,Delhi NCR
2019,Honda,Amaze,Amaze 1.2L I-VTEC V CVT ,AUTOMATIC,39639,PETROL,"13,529",692000,Delhi NCR
2021,Mahindra,Thar,Thar LX PETROL HT 4WD AT ,AUTOMATIC,25085,PETROL,"26,990",1418000,Delhi NCR
2014,Hyundai,i20,i20 SPORTZ 1.2 ,MANUAL,54137,PETROL,"8,319",374000,Delhi NCR
2022,Hyundai,Creta,Creta SX (O) IVT 1.5 PETROL ,AUTOMATIC,42763,PETROL,"29,845",1568000,Delhi NCR
2019,Ford,Ecosport,Ecosport TITANIUM 1.5L DIESEL ,MANUAL,78701,DIESEL,"15,762",709000,Delhi NCR
2020,KIA,SONET,SONET HTK PLUS 1.0 IMT ,MANUAL,2951,PETROL,"15,874",834000,Delhi NCR
2020,Toyota,Glanza,Glanza V CVT ,AUTOMATIC,4496,PETROL,"15,265",802000,Delhi NCR
2019,Hyundai,GRAND,GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT ,MANUAL,19784,PETROL,"11,085",567000,Delhi NCR
2021,Maruti,Swift,Swift LXI ,MANUAL,24003,PETROL,"10,674",546000,Delhi NCR
2022,Hyundai,GRAND,GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT CNG ,MANUAL,25013,CNG,"13,978",715000,Delhi NCR
2022,Toyota,URBAN,URBAN CRUISER MID GRADE MT ,MANUAL,28970,PETROL,"16,883",886999,Delhi NCR
2022,Hyundai,GRAND,GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT ,MANUAL,17035,PETROL,"13,060",668000,Delhi NCR
2015,Volkswagen,Polo,Polo GT TSI AT ,AUTOMATIC,48449,PETROL,"9,384",480000,Delhi NCR
2018,Datsun,Redi,Redi Go T (O) ,MANUAL,41096,PETROL,"4,438",227000,Delhi NCR
2016,Honda,City,City 1.5L I-VTEC VX ,MANUAL,91272,PETROL,"12,727",651000,Delhi NCR
2021,Ford,Ecosport,Ecosport TITANIUM 1.5L DIESEL ,MANUAL,40846,DIESEL,"15,855",833000,Delhi NCR
2018,Maruti,Celerio,Celerio VXI CNG ,MANUAL,36972,CNG,"10,127",518000,Delhi NCR
2022,Tata,NEXON,NEXON XZ PETROL ,MANUAL,16781,PETROL,"16,902",888000,Delhi NCR
2019,Mahindra,XUV300,XUV300 W4 1.5 DIESEL ,MANUAL,21843,DIESEL,"17,061",767000,Delhi NCR
2020,Hyundai,Creta,Creta SX (O) 1.4 TURBO DCT ,AUTOMATIC,57541,PETROL,"27,961",1469000,Delhi NCR
